symbol,raw_lattice_anchor_ts_utc,interval_code,sensitivity_mode,selection_status,selected_template_time_shift_days,effective_schedule_origin_ts_utc,extension_sequence_index,marker_set,marker_ratio,marker_code,marker_kind,expected_ts_utc,observed_candle_open_ts_utc,observed_price,marker_residual_hours,matched
TAO,2025-01-05T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,8.0,2025-01-13T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-03-08T23:28:19Z,2025-03-08T00:00:00Z,261.92,0.0,True
TAO,2025-01-26T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,7.0,2025-02-02T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-02-28T17:05:16Z,2025-02-28T00:00:00Z,321.51,0.0,True
TAO,2025-01-26T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,7.0,2025-02-02T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-03-07T23:28:19Z,2025-03-07T00:00:00Z,271.3,0.0,True
TAO,2025-01-26T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,7.0,2025-02-02T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-03-28T23:28:19Z,2025-03-28T00:00:00Z,250.74,0.0,True
TAO,2025-01-26T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,7.0,2025-02-02T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-02-28T17:05:16Z,2025-02-28T00:00:00Z,321.51,0.0,True
TAO,2025-01-26T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,7.0,2025-02-02T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-03-07T23:28:19Z,2025-03-07T00:00:00Z,271.3,0.0,True
TAO,2025-01-26T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,7.0,2025-02-02T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-03-28T23:28:19Z,2025-03-28T00:00:00Z,250.74,0.0,True
TAO,2025-01-26T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,7.0,2025-02-02T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-02-28T17:05:16Z,2025-02-28T00:00:00Z,321.51,0.0,True
TAO,2025-01-26T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,7.0,2025-02-02T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-03-07T23:28:19Z,2025-03-07T00:00:00Z,271.3,0.0,True
TAO,2025-01-26T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,7.0,2025-02-02T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-03-28T23:28:19Z,2025-03-28T00:00:00Z,250.74,0.0,True
TAO,2025-02-16T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-9.0,2025-02-07T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-03-05T17:05:16Z,2025-03-05T00:00:00Z,294.29,0.0,True
TAO,2025-02-16T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-9.0,2025-02-07T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-03-12T23:28:19Z,2025-03-12T00:00:00Z,252.1,0.0,True
TAO,2025-02-16T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-9.0,2025-02-07T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-04-02T23:28:19Z,2025-04-02T00:00:00Z,217.99,0.0,True
TAO,2025-03-09T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-6.0,2025-03-03T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-03-29T17:05:16Z,2025-03-29T00:00:00Z,226.64,0.0,True
TAO,2025-03-09T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-6.0,2025-03-03T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-04-05T23:28:19Z,2025-04-05T00:00:00Z,201.77,0.0,True
TAO,2025-03-09T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-6.0,2025-03-03T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-04-26T23:28:19Z,2025-04-26T00:00:00Z,315.89,0.0,True
TAO,2025-03-30T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,10.0,2025-04-09T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-05-05T17:05:16Z,2025-05-05T00:00:00Z,335.28,0.0,True
TAO,2025-03-30T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,10.0,2025-04-09T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-05-12T23:28:19Z,2025-05-12T00:00:00Z,439.0,0.0,True
TAO,2025-03-30T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,10.0,2025-04-09T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-06-02T23:28:19Z,2025-06-02T00:00:00Z,366.0,0.0,True
TAO,2025-03-30T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,10.0,2025-04-09T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-05-05T17:05:16Z,2025-05-05T00:00:00Z,335.28,0.0,True
TAO,2025-03-30T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,10.0,2025-04-09T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-05-12T23:28:19Z,2025-05-12T00:00:00Z,439.0,0.0,True
TAO,2025-03-30T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,10.0,2025-04-09T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-06-02T23:28:19Z,2025-06-02T00:00:00Z,366.0,0.0,True
TAO,2025-03-30T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,10.0,2025-04-09T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-05-05T17:05:16Z,2025-05-05T00:00:00Z,335.28,0.0,True
TAO,2025-03-30T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,10.0,2025-04-09T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-05-12T23:28:19Z,2025-05-12T00:00:00Z,439.0,0.0,True
TAO,2025-03-30T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,10.0,2025-04-09T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-06-02T23:28:19Z,2025-06-02T00:00:00Z,366.0,0.0,True
TAO,2025-05-11T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-10.5,2025-04-30T12:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-05-27T05:05:16Z,2025-05-27T00:00:00Z,404.16,0.0,True
TAO,2025-05-11T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-10.5,2025-04-30T12:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-06-03T11:28:19Z,2025-06-03T00:00:00Z,354.9,0.0,True
TAO,2025-05-11T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-10.5,2025-04-30T12:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-06-24T11:28:19Z,2025-06-24T00:00:00Z,314.08,0.0,True
TAO,2025-05-11T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-10.5,2025-04-30T12:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-05-27T05:05:16Z,2025-05-27T00:00:00Z,404.16,0.0,True
TAO,2025-05-11T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-10.5,2025-04-30T12:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-06-03T11:28:19Z,2025-06-03T00:00:00Z,354.9,0.0,True
TAO,2025-05-11T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-10.5,2025-04-30T12:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-06-24T11:28:19Z,2025-06-24T00:00:00Z,314.08,0.0,True
TAO,2025-05-11T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-10.5,2025-04-30T12:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-05-27T05:05:16Z,2025-05-27T00:00:00Z,404.16,0.0,True
TAO,2025-05-11T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-10.5,2025-04-30T12:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-06-03T11:28:19Z,2025-06-03T00:00:00Z,354.9,0.0,True
TAO,2025-05-11T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-10.5,2025-04-30T12:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-06-24T11:28:19Z,2025-06-24T00:00:00Z,314.08,0.0,True
TAO,2025-06-01T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-9.0,2025-05-23T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-06-18T17:05:16Z,2025-06-18T00:00:00Z,319.1,0.0,True
TAO,2025-06-01T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-9.0,2025-05-23T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-06-25T23:28:19Z,2025-06-25T00:00:00Z,298.95,0.0,True
TAO,2025-06-01T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-9.0,2025-05-23T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-07-16T23:28:19Z,2025-07-16T00:00:00Z,390.69,0.0,True
TAO,2025-06-01T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-9.0,2025-05-23T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-06-18T17:05:16Z,2025-06-18T00:00:00Z,319.1,0.0,True
TAO,2025-06-01T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-9.0,2025-05-23T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-06-25T23:28:19Z,2025-06-25T00:00:00Z,298.95,0.0,True
TAO,2025-06-01T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-9.0,2025-05-23T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-07-16T23:28:19Z,2025-07-16T00:00:00Z,390.69,0.0,True
TAO,2025-06-01T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-9.0,2025-05-23T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-06-18T17:05:16Z,2025-06-18T00:00:00Z,319.1,0.0,True
TAO,2025-06-01T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-9.0,2025-05-23T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-06-25T23:28:19Z,2025-06-25T00:00:00Z,298.95,0.0,True
TAO,2025-06-01T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-9.0,2025-05-23T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-07-16T23:28:19Z,2025-07-16T00:00:00Z,390.69,0.0,True
TAO,2025-07-13T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-5.0,2025-07-08T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-08-03T17:05:16Z,2025-08-03T00:00:00Z,305.03,0.0,True
TAO,2025-07-13T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-5.0,2025-07-08T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-08-10T23:28:19Z,2025-08-10T00:00:00Z,340.55,0.0,True
TAO,2025-07-13T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-5.0,2025-07-08T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-08-31T23:28:19Z,2025-08-31T00:00:00Z,281.68,0.0,True
TAO,2025-07-13T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-5.0,2025-07-08T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-08-03T17:05:16Z,2025-08-03T00:00:00Z,305.03,0.0,True
TAO,2025-07-13T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-5.0,2025-07-08T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-08-10T23:28:19Z,2025-08-10T00:00:00Z,340.55,0.0,True
TAO,2025-07-13T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-5.0,2025-07-08T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-08-31T23:28:19Z,2025-08-31T00:00:00Z,281.68,0.0,True
TAO,2025-07-13T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-5.0,2025-07-08T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-08-03T17:05:16Z,2025-08-03T00:00:00Z,305.03,0.0,True
TAO,2025-07-13T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-5.0,2025-07-08T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-08-10T23:28:19Z,2025-08-10T00:00:00Z,340.55,0.0,True
TAO,2025-07-13T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-5.0,2025-07-08T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-08-31T23:28:19Z,2025-08-31T00:00:00Z,281.68,0.0,True
TAO,2025-08-03T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-10.0,2025-07-24T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-08-19T17:05:16Z,2025-08-19T00:00:00Z,308.49,0.0,True
TAO,2025-08-03T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-10.0,2025-07-24T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-08-26T23:28:19Z,2025-08-26T00:00:00Z,301.94,0.0,True
TAO,2025-08-03T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-10.0,2025-07-24T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-09-16T23:28:19Z,2025-09-16T00:00:00Z,293.03,0.0,True
TAO,2025-08-03T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-10.0,2025-07-24T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-08-19T17:05:16Z,2025-08-19T00:00:00Z,308.49,0.0,True
TAO,2025-08-03T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-10.0,2025-07-24T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-08-26T23:28:19Z,2025-08-26T00:00:00Z,301.94,0.0,True
TAO,2025-08-03T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-10.0,2025-07-24T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-09-16T23:28:19Z,2025-09-16T00:00:00Z,293.03,0.0,True
TAO,2025-08-03T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-10.0,2025-07-24T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-08-19T17:05:16Z,2025-08-19T00:00:00Z,308.49,0.0,True
TAO,2025-08-03T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-10.0,2025-07-24T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-08-26T23:28:19Z,2025-08-26T00:00:00Z,301.94,0.0,True
TAO,2025-08-03T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-10.0,2025-07-24T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-09-16T23:28:19Z,2025-09-16T00:00:00Z,293.03,0.0,True
TAO,2025-10-26T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-10.5,2025-10-15T12:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-11-11T05:05:16Z,2025-11-11T00:00:00Z,343.74,0.0,True
TAO,2025-10-26T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-10.5,2025-10-15T12:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-11-18T11:28:19Z,2025-11-18T00:00:00Z,291.36,0.0,True
TAO,2025-10-26T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-10.5,2025-10-15T12:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-12-09T11:28:19Z,2025-12-09T00:00:00Z,270.82,0.0,True
TAO,2025-10-26T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-10.5,2025-10-15T12:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-11-11T05:05:16Z,2025-11-11T00:00:00Z,343.74,0.0,True
TAO,2025-10-26T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-10.5,2025-10-15T12:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-11-18T11:28:19Z,2025-11-18T00:00:00Z,291.36,0.0,True
TAO,2025-10-26T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-10.5,2025-10-15T12:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-12-09T11:28:19Z,2025-12-09T00:00:00Z,270.82,0.0,True
TAO,2025-10-26T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-10.5,2025-10-15T12:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-11-11T05:05:16Z,2025-11-11T00:00:00Z,343.74,0.0,True
TAO,2025-10-26T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-10.5,2025-10-15T12:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-11-18T11:28:19Z,2025-11-18T00:00:00Z,291.36,0.0,True
TAO,2025-10-26T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-10.5,2025-10-15T12:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-12-09T11:28:19Z,2025-12-09T00:00:00Z,270.82,0.0,True
TAO,2025-11-16T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-2.0,2025-11-14T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-12-10T17:05:16Z,2025-12-10T00:00:00Z,266.68,0.0,True
TAO,2025-11-16T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-2.0,2025-11-14T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-12-17T23:28:19Z,2025-12-17T00:00:00Z,222.53,0.0,True
TAO,2025-11-16T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-2.0,2025-11-14T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2026-01-07T23:28:19Z,2026-01-07T00:00:00Z,251.54,0.0,True
TAO,2025-11-16T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-2.0,2025-11-14T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-12-10T17:05:16Z,2025-12-10T00:00:00Z,266.68,0.0,True
TAO,2025-11-16T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-2.0,2025-11-14T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-12-17T23:28:19Z,2025-12-17T00:00:00Z,222.53,0.0,True
TAO,2025-11-16T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-2.0,2025-11-14T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2026-01-07T23:28:19Z,2026-01-07T00:00:00Z,251.54,0.0,True
TAO,2025-11-16T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-2.0,2025-11-14T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-12-10T17:05:16Z,2025-12-10T00:00:00Z,266.68,0.0,True
TAO,2025-11-16T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-2.0,2025-11-14T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-12-17T23:28:19Z,2025-12-17T00:00:00Z,222.53,0.0,True
TAO,2025-11-16T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-2.0,2025-11-14T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2026-01-07T23:28:19Z,2026-01-07T00:00:00Z,251.54,0.0,True
TAO,2025-12-07T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,3.0,2025-12-10T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2026-01-05T17:05:16Z,2026-01-05T00:00:00Z,232.98,0.0,True
TAO,2025-12-07T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,3.0,2025-12-10T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2026-01-12T23:28:19Z,2026-01-12T00:00:00Z,251.33,0.0,True
TAO,2025-12-07T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,3.0,2025-12-10T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2026-02-02T23:28:19Z,2026-02-02T00:00:00Z,175.68,0.0,True
TAO,2025-12-28T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-3.0,2025-12-25T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2026-01-20T17:05:16Z,2026-01-20T00:00:00Z,217.79,0.0,True
TAO,2025-12-28T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-3.0,2025-12-25T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2026-01-27T23:28:19Z,2026-01-27T00:00:00Z,198.85,0.0,True
TAO,2025-12-28T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-3.0,2025-12-25T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2026-02-17T23:28:19Z,2026-02-17T00:00:00Z,168.9,0.0,True
TAO,2025-12-28T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,2025-12-25T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2026-01-20T17:05:16Z,2026-01-20T00:00:00Z,217.79,0.0,True
TAO,2025-12-28T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,2025-12-25T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2026-01-27T23:28:19Z,2026-01-27T00:00:00Z,198.85,0.0,True
TAO,2025-12-28T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,2025-12-25T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2026-02-17T23:28:19Z,2026-02-17T00:00:00Z,168.9,0.0,True
TAO,2025-12-28T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-3.0,2025-12-25T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2026-01-20T17:05:16Z,2026-01-20T00:00:00Z,217.79,0.0,True
TAO,2025-12-28T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-3.0,2025-12-25T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2026-01-27T23:28:19Z,2026-01-27T00:00:00Z,198.85,0.0,True
TAO,2025-12-28T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-3.0,2025-12-25T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2026-02-17T23:28:19Z,2026-02-17T00:00:00Z,168.9,0.0,True
TAO,2026-02-08T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,7.0,2026-02-15T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2026-03-13T17:05:16Z,2026-03-13T00:00:00Z,219.16,0.0,True
TAO,2026-02-08T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,7.0,2026-02-15T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2026-03-20T23:28:19Z,2026-03-20T00:00:00Z,267.66,0.0,True
TAO,2026-02-08T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,7.0,2026-02-15T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2026-04-10T23:28:19Z,2026-04-10T00:00:00Z,266.25,0.0,True
TAO,2026-02-08T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,7.0,2026-02-15T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2026-03-13T17:05:16Z,2026-03-13T00:00:00Z,219.16,0.0,True
TAO,2026-02-08T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,7.0,2026-02-15T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2026-03-20T23:28:19Z,2026-03-20T00:00:00Z,267.66,0.0,True
TAO,2026-02-08T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,7.0,2026-02-15T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2026-04-10T23:28:19Z,2026-04-10T00:00:00Z,266.25,0.0,True
TAO,2026-02-08T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,7.0,2026-02-15T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2026-03-13T17:05:16Z,2026-03-13T00:00:00Z,219.16,0.0,True
TAO,2026-02-08T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,7.0,2026-02-15T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2026-03-20T23:28:19Z,2026-03-20T00:00:00Z,267.66,0.0,True
TAO,2026-02-08T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,7.0,2026-02-15T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2026-04-10T23:28:19Z,2026-04-10T00:00:00Z,266.25,0.0,True
TAO,2026-03-22T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-10.0,2026-03-12T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2026-04-07T17:05:16Z,2026-04-07T00:00:00Z,294.44,0.0,True
TAO,2026-03-22T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-10.0,2026-03-12T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2026-04-14T23:28:19Z,2026-04-14T00:00:00Z,221.99,0.0,True
